os_id,name,address,lat,lng,number_of_workers,parent_company,facility_type,product_type,is_closed,name_lower
MM20250877RWAXM,"Myanmar Fruit, Flower and Vegetable Producer and Exporter Association","Office 29, Level 5, UMFCCI Office Tower, 29, Min Ye Kyaw Swar St; Kanmadaw Tsp, Yangon, Kanmadaw, Yangon",16.7985835,96.1950172,,,,Fruit,False,"myanmar fruit, flower and vegetable producer and exporter association"
MM20250877RXG20,"Ngwe Sandar Trading Co., Ltd","224/225, Kanaung Min Thar Gyi Street, Industrial Zone (2), Hlaingtharya, Yangon",16.8880467,96.048359,,,,Green Gram|Gram Whole|Black Gram,False,"ngwe sandar trading co., ltd"
MM20250877VVXT6,"Eastern Lad Co., Ltd","156, 1st Floor, Yangon-Insein Road, Ward (2), Kamaryut, Yangon",16.8344645,96.128524,,,,Plum Pack|Tea Leaves|Cake|Salad Toppings,False,"eastern lad co., ltd"
MM20250877W8M5P,"Apex Vantage Trading Co., Ltd","180/190, Ground Floor, Set Yone Road (Mill Road), Ma U Gone Ward, Tamwe, Yangon",16.7913954,96.174852,,,,Sunflower Oil|Kitchen Steel Materials,False,"apex vantage trading co., ltd"
MM20250877WS3BW,"All States International Co., Ltd.","No.310, Rm.No.202, (2nd Flr., ), Corner of Anawrahta St., Warden St., Lanmadaw T/S, Yangon., Lanmadaw, Yangon",16.7781232,96.1407694,,,,Green Gram|Black Gram|Green Bean,False,"all states international co., ltd."
MM20250877WX5WK,"Aung Kaung Oo Co., Ltd 4","8, Myachornyo 3 Street, Industrial Zone, Tharkayta Tsp, Tharkayta, Yangon",16.7722833,96.1733079,,,,Tamarind Paste,False,"aung kaung oo co., ltd 4"
MM20250877XMDWK,Asia Vista Manufacturing Company Limited.,"Plot No (51), Myay Taing Block No (109), Sethmu Myo (Extension), East Dagon Township, Yangon.",17.0854477,96.1943162,,,,Long Pants,False,asia vista manufacturing company limited.
MM20250877YJQKK,"Myat Miba Co., Ltd","111, Yangon-Insein Road, Near Thukha Bus Stop, Ward (9), Hlaing, Yangon",16.8460749,96.1255936,,,,Green Gram|Black Gram|Pigeon Pea,False,"myat miba co., ltd"
MM20250877YXTHZ,CREATIVE SEWING Garment Ltd,"159/160, Mingyi Mingaung Street, Shwelinban Industrial Zone, Hlaingtharya, Yangon",16.914015,96.0652719,,,,Knitted Wear|Warm Coat|Rain Coat,False,creative sewing garment ltd
MM202508780BYDG,"Shwe Thit Oo Trading Co., Ltd","K/13-B, Yuzana Street, Bayint Naung Warehouse, Mayangone, Yangon",16.8642964,96.1067996,,,,Green Gram|Black Gram|Sesame|Pigeon Pea|Black Eye Bean,False,"shwe thit oo trading co., ltd"
MM202508781SEDF,Fu Son Garment Factory Myanmar Limited,"Plot No (60), Block No (21), Mya Sein Yaung Industrial Zone, Hlaing Tharyar Township, Yangon.",16.8792057,96.0018289,,,,,False,fu son garment factory myanmar limited
MM202508782XQTA,"So Pyae Win Co., Ltd","So Pyae Win, Site Pyo Yay Chan, Han Myint Moh Village, Kyaukse, Mandalay",21.6098301,96.1341431,,,,Dried Cabbage|Dried Mango|Fresh Mango|Dried Ginger|Dried Tumeric,False,"so pyae win co., ltd"
MM202508784SWZJ,Shining Access Garment Company Limited,"No (159), Set Hmu 2nd Street, Shwe Pyi Thar Industrial Zone (1), Shwe Pyi Thar Township, Yangon.",16.9337149,96.0872415,,,,Shirt (Men),False,shining access garment company limited
MM202508786R5GD,"Thitsar Tun Trading Co., Ltd.","No.136, A U TayoKe Gyi St., Industrial Zone (4), Hlaing Tharyar T/S, Yangon., Hlaing Tharyar, Yangon",16.8346025,96.1201321,,,,Green Bean,False,"thitsar tun trading co., ltd."
MM202508788EXP3,Natural Forest Ptc Ltd,"387/389, Bo Aung Kyaw Street, Upper Block, Kyauktada, Yangon",16.7786909,96.1644154,,,,Sawed Wood,False,natural forest ptc ltd
MM20250878ANDEM,"Mynamar World Trading Co., Ltd","47/ 55, Ngan Yon Pagoda Street, 8.5 Mile, Ward (5), Mayangone, Yangon",16.8724245,96.1393612,,,,Villous Amomum|Traditional Pathein Umbrella,False,"mynamar world trading co., ltd"
MM20250878CYTCA,"May Su Pan Co., Ltd.","No.491, Kachin Phayarr Kyaung Street, Homon Quarter, Muse T/S, Northern Shan State., Muse, Shan",22.8142262,97.3746163,,,,Crab,False,"may su pan co., ltd."
MM20250878D5PCE,"Kim So Young Co., Ltd","Plot No.25, No. (182/5+6+7+8), Mg Kyun Thee Street, Shwe Lin Ban Industrial Zone, Hlaing Tharyar Tsp, Yangon",16.914015,96.0652719,,,,,False,"kim so young co., ltd"
MM20250878G0EA2,"Golden Lucky Bag Trading Co., Ltd.","No.689, Sabai Chan (4) Street, (11) Quarter, Hlaing T/S, Yangon., Hlaing, Yangon",16.8607542,96.1130515,,,,Green Bean,False,"golden lucky bag trading co., ltd."
MM20250878HKYXS,Simon Labels (SML) Myanmar Manufacturing Company Limited.,"No (83), Daw Phwar Shin Street, Hlaing Tharyar Industrial Zone (1), Hlaing Tharyar Township, Yangon.",16.9086656,96.0762448,,,,,False,simon labels (sml) myanmar manufacturing company limited.
MM20250878K65ND,Wakhema Trading Company Limited,"No(127), Ground Floor, 21 Street, Latha Township, Yangon Region, Myanmar., Latha, Yangon",16.7746602,96.1509038,,,,Rice|Rice,False,wakhema trading company limited
MM20250878KTVZ1,Guston Amava Limited,"Lot No.A-19, Thilawa Special Economic Zone, Thanhlyin, Yangon",16.6699485,96.2748947,,,,,False,guston amava limited
MM20250878MGJS9,"Thein Than Mining Co., Ltd","521, Mogoke St, Industrial Zone(1), South Dagon, Yangon",16.8704983,96.2429045,,,,Timber/Wood,False,"thein than mining co., ltd"
MM20250878MNAFW,Casico Garment Limited,"104, Seikkan Thar Street, Zone (3), Hlaingtharya, Yangon",16.7723606,96.1630769,,,,Shirt,False,casico garment limited
MM20250878N8371,Sure Success Enterprise Ltd,"110/B, 1st Floor, Shwe Taung Dan Street, Middle Block, Lanmadaw, Yangon",16.776408,96.1407844,,,,Tamarind,False,sure success enterprise ltd
MM20250878NCZNF,"Super Bean Co., Ltd","Building C, Room-1104, 11th Floor, Pearl Condo, Bahan, Yangon",16.8171048,96.1568412,,,,Green Gram|Black Gram|Pigeon Pea,False,"super bean co., ltd"
MM20250878QJC0F,"EMC Mfg Co., Ltd","B/2, No.(3) Main Road, Mingalardon Industrial Park, Mingalardon, Yangon",16.9437623,96.1555688,1001-5000|1001-5000|1001-5000,ELITE ENTERPRISES CORPORATION LTD |ELITE ENTERPRISES CORPORATION LTD|ELITE ENTERPRISES CORPORATION LTD,,Leather Bag|Back Pack Bag,False,"emc mfg co., ltd"
MM20250878RM7BR,"Lay Lay Sugar Co., Ltd","197/96, Corner of 88th Street & 25th Street, Aungmyaythazan, Mandalay",21.9992205,96.0739222,,,,Sugar,False,"lay lay sugar co., ltd"
MM20250878S3P0C,"B & N Garment Co., Ltd","14, Daw Phwa Shin Street, Zone (2), Shwepyitha, Yangon",16.9753379,96.0785104,,,,Jackets,False,"b & n garment co., ltd"
MM20250878S6J0B,ACE Apparel International Company Limited,"No (92), Min Theikdi Kyaw Swar Road, Hlaing Tharyar Industrial Zone (3), Hlaing Tharyar Township, Yangon.",16.8546709,96.0688165,,,,T shirt,False,ace apparel international company limited
MM20250878SSMMM,"Asia Myint Co., Ltd","9-12, Kyauk Sein Street, Thardukan Industrial Zone, Shwepyitha, Yangon",16.9845706,96.0922922,,,,Green Gram|Black Gram|Pigeon Pea,False,"asia myint co., ltd"
MM20250878TPQ45,"Shwe Pyi Sann Co., Ltd","9/D, Pyi Taw Aye Yeik Thar Lane, Near Yeik Thar Bar Stop, Ward (7), Yankin, Yangon",16.8346697,96.1659376,,,,Black Gram|Pigeon Pea,False,"shwe pyi sann co., ltd"
MM20250878TXHRT,"Myanmar Shwe See Sein Co., Ltd","No.10/A/ / 88th St. Kan Daw Kalay (West) ward, Mingalar Taungnyunt, Yangon",16.7878863,96.1633811,,,,Ginger|Pulses|Beans|Onion,False,"myanmar shwe see sein co., ltd"
MM20250878Z9G5Q,"RDC Co., Ltd","167, Set Hmu 3rd Street, Myittar Nyunt Ward, Tamwe, Yangon",16.8163789,96.1824511,,,,Umbrella,False,"rdc co., ltd"
MM20250878ZDRVS,"Tha Htay Kyite Co., Ltd","No.1222, 4th Htuparyone St, Tharketa, Yangon",16.7971831,96.2028287,,,,Tha Htay Kyite Fish Sauce|Lutinekyite fish sauce 2L|Tha Htay Kyite Fish Paste|Lutinekyite fish sauce 300g|Lutine Kyite fish sauce 1L,False,"tha htay kyite co., ltd"
MM202508790F3R5,"Best of The Best Co., Ltd","561, Room 901, 9th Floor, Merchant Road, MAC Tower, Kyauktada, Yangon",16.7717342,96.1604247,,,,Black Gram|Red Pigeon Pea,False,"best of the best co., ltd"
MM202508790JXKX,"Shwe Me Co., Ltd.","Central Tower No.79-81, 1st Floor, Road 102, Anawahta Rd, Between 39th & 40th Set, Kyauktada Township, Yangon., Kyauktada, Yangon",16.7765363,96.1639959,,,,Green Bean,False,"shwe me co., ltd."
MM2025087911F5H,Du Won Vermicelli,"No.137/63, Corner of Min Gyi Mahar Min Gaung Street & Metkhayar Min Thar Gyi Street, Shwe Pyi Thar Industrial Zone(3), Yangon., Shwe Pyi Thar, Yangon",16.9337149,96.0872415,,,,Rice Vermicelli,False,du won vermicelli
MM2025087914K2N,"United Green Co., Ltd.","No.64, Innwa Street, Kyauk Myaung, Tamwe T/S, Yangon Region., Tamwe, Yangong",16.8001564,96.178642,,,,Crab,False,"united green co., ltd."
MM202508792N3D2,"Green Mast Trading Co., Ltd","1572, May Kha Street, Industrial Zone - 2, South Dagon, Yangon",16.8577013,96.2239688,,,,Laminated wood,False,"green mast trading co., ltd"
MM202508792P1C0,Myanmar Huasheng Yashili Fashion Company Limited,"Plot No.78 (Kha), Special Zone No 1, Okkthar (9) Quarter, Bago Tsp",17.3220711,96.4663286,,,,,False,myanmar huasheng yashili fashion company limited
MM20250879322JM,Shwe Mya Thu Kha Company,"No.Pa -24(B), Corner of Pho Yarzar Street and 69th Street, Zamyinzwe Ward, No.(1) Industrial Zone, Pyaygyitagon, MANDALAY",21.9052238,96.1166861,,,,Rice,False,shwe mya thu kha company
MM202508795MHPV,CNM Garment Industrial Limited,"594/A, Pan Ta Pwint Taung Street, Aout Wa Net Chaung, Hmawbi, Yangon",17.1533377,96.0255738,,,,T shirt,False,cnm garment industrial limited
MM202508795R4QK,Zhongrun (Myanmar) Garment Company Limited.,"Plot No (73_B), Myay Taing No (65), Shwe Pyi Thar Industrial Zone (4), Shwe Pyi Thar Township, Yangon.",16.9337149,96.0872415,,,,,False,zhongrun (myanmar) garment company limited.
MM2025087975ME9,1-2-1 Manufacturing Company Limited,"No (233_B), Mya Khwar Nyo 3rd Street, Thakayta Industrial Zone, Thakayta Township, Yangon.",16.8078694,96.204825,,,,,False,1-2-1 manufacturing company limited
MM202508797QJFT,Maung Jade & Jewellery,"No.64, Bet: 26 x 27 St, Bet: 81 x 82 St Chan Aye Thar San T/S Mandalay, Chan Aye Thar San, Mandalay",21.975521,96.0820583,,,,Jewellery|Gems,False,maung jade & jewellery
MM20250879A56R8,"Shwe Panlaw Manufacture Co., Ltd","Sinlan Village, Sinlan Village Tract Pyin Oo Lwin., Pyin Oo Lwin, Pyin Oo Lwin",22.0333011,96.432074,,,,Black Tea,False,"shwe panlaw manufacture co., ltd"
MM20250879AAMDG,"Easy Rider Motorbike Co., Ltd","26, Nwal Ni Street, Saw Yan Paing (West) Ward, Ahlone, Yangon",16.6739313,96.1405236,,,,Rice|Rubber,False,"easy rider motorbike co., ltd"
MM20250879AD9HC,"Variety Trading Co., Ltd","Building 35, RM 004, Sabei Street, Yuzana Mingalar City Housing, Tamwe, Yangon",16.7814385,96.1706066,,,,Sesame,False,"variety trading co., ltd"
MM20250879AHPBQ,MYPORT Limited,"Plot No.2, Special Zone(2), Oak Thar Ward, Bago Tsp",17.3082622,96.4507184,,,,,False,myport limited
MM20250879BXPZR,"Korace Co., ltd","15, Public Works Compound, Myittar Rd, 14/1, South Okkalapa, Yangon",16.8379779,96.1769261,,,,Suits|Blazers,False,"korace co., ltd"
MM20250879C9XHY,"Myat AnnawarAung Co., Ltd","No.298, 299 Sayar Shan Street, Shwe Lin Pann Industrial Zone, Hlaing Thar Yar Township, Yangon Myanmar., Hlaing Tharyar, Yangon",16.8431462,96.0855487,,,,Shrimp Meat,False,"myat annawaraung co., ltd"
MM20250879CAGCD,"Pearl Phyu Co., Ltd","Room-80, Mya Yee Pearl Road, Kan Nee Fishery Zone, Shwe Hinthar Ward, Kawthaung, Kawthaung",9.9958108,98.5528746,,,,Crab|Fish|Prawn|Shells,False,"pearl phyu co., ltd"
MM20250879DJ868,"Trisea Co., Ltd","124, Aung Mingalar 2 Street, 3 Ward, Mayangone, Yangon",16.7980355,96.1781417,,,,Pajamas|Underwears|T Shirt,False,"trisea co., ltd"
MM20250879DRDAQ,Panda Textile Company Limited,"No(2), Garment & Textile Factory, Palate, Sint Khine Tsp, Mandalay Division",21.9878893,96.076972,,,,,False,panda textile company limited
MM20250879F25J3,"Trisle Asia Co., Ltd","S/1, Oho Bo Shwe Kyin Ward, Aungmyaythazan, Mandalay",22.0207583,96.1065976,,,,Sugar,False,"trisle asia co., ltd"
MM20250879G1CQF,"Beautiful Wood Industry Co., ltd","36, Thitsar Street, South Okkalapa, Yangon",16.8393076,96.1697268,,,,Wood Base Art|Sawed Wood|Flooring,False,"beautiful wood industry co., ltd"
MM20250879KQ8V8,"Horizon Star Co., Ltd","7, 8th Floor, Pan Hlaing Street, Pan Hlaing Ward, Kyeemyindine, Yangon",16.7979641,96.1248159,,,,Sawed Wood,False,"horizon star co., ltd"
MM20250879M1DGD,World Full's Manufacturing Company Limited.,"No (35_A), Bamaw Ahtwinwun Street, Dagon Seikkan Industrial Zone (2), Dagon Seikkan Township, Yangon.",16.8344399,96.2806526,,,,,False,world full's manufacturing company limited.
MM20250879P54F9,"Diamond Century Co., Ltd","33, Latha Street, Lower Block, Latha, Yangon",16.7733104,96.1501012,,,,Black Eye Bean|Green Bean|Green Gram,False,"diamond century co., ltd"
MM20250879PS7EZ,"Myeik Plywood Co., Ltd","189/195, Room-8/B, 8th Floor, Pansoedan Street, Pansoedan Office Tower, Kyauktada, Yangon",16.7755862,96.1616366,,,,Veneers|plywoods,False,"myeik plywood co., ltd"
MM20250879Q5EV0,The Red Stone Company Limited.,"No (42/152-153), Shwe Pyi Thar Industrial Zone(3), Shwe Pyi Thar Township, Yangon.",16.9337149,96.0872415,,,,,False,the red stone company limited.
MM20250879QMHB2,"Prime Pacific Co., Ltd","No (A-1, 606), Aung Chan Thar Condominium Aung Chan Thar Street, Yankin, Yangon",16.8345476,96.173563,,,,,False,"prime pacific co., ltd"
MM20250879QQ1NZ,"Super Tower Co., Ltd.","Rm 49-51/61-63, Bldg Star City A/3, Kyaik Khauk Pagoda Rd., Than Lyin, Yangon, Myanmar, Than Lyin, Yangon",16.7448657,96.2655495,,,,Kitchenware,False,"super tower co., ltd."
MM20250879QYK69,"Great Deal Co., Ltd","139, 1st Floor, 27th Street, Middle Block, Pabedan, Yangon",16.7769571,96.1550291,,,,Black Gram|Pigeon Pea,False,"great deal co., ltd"
MM20250879RC5TY,"Pulses Export Co., Ltd","195/197, 3rd Floor, 32nd Street, Pabedan, Yangon",16.7752832,96.1581053,,,,Black Gram|Pigeon Pea,False,"pulses export co., ltd"
MM20250879RX05N,"Sunny Shoes Co., Ltd (Myanmar Sunny Co., Ltd)","247/B, Twin Thin Tike Wun U Tun Nyo Street, Industrial Zone (2), Hlaingtharya, Yangon",16.8819286,96.0573302,,,,Shoes,False,"sunny shoes co., ltd (myanmar sunny co., ltd)"
MM20250879SEHCZ,"Sung Bo International Co., Ltd","160, Shwe Yin Aye Kaung Street, Industrial Zone - 5, Hlaingtharya, Yangon",16.8943257,96.0450374,,,,Shirt|Jackets|Pants,False,"sung bo international co., ltd"
MM20250879SP0AM,"Mao Feng Garment Co., Ltd","Corner of Myawaddy Mingyi Street & Gayuner St, No.59, 144 Ward, East Dagon Industrial Zone, East Dagon Tsp, Yangon",16.8908169,96.2508702,,,,,False,"mao feng garment co., ltd"
MM20250879V9PTF,"One Lion King Trading Co., Ltd","40/B, 94th Street, Kan Daw Kalay (South) Ward, Mingalar Taungnyunt, Yangon",16.7849738,96.16689,,,,Fish|Betel Nut|Green Gram|Black Gram,False,"one lion king trading co., ltd"
MM20250879W1K6H,"Parise International Co., Ltd","121, Twin Thin Htike Wun U Tun Nyo Street, Industrial Zone, East Dagon, Yangon",16.8989114,96.2394282,,,,,False,"parise international co., ltd"
MM20250879W1QXC,Thiri Sandar Garment,"707, Lower Mingalardon Road, Ywar Thit Bus Stop, Aung San Ward, Insein, Yangon",16.9262642,96.0989077,,,,Shirt|Jackets,False,thiri sandar garment
MM20250879WC3DK,Thang Thai Textile Myanmar,"Pa Bae Kaugn mg Khet Street, Industrial Zone - 1, Hlaingtharya, Yangon",16.832278,96.2207656,,,,Sport Wears,False,thang thai textile myanmar
MM20250879YEJ6Z,"Earch Tamura Electronic (Myanmar) Co., Ltd","475/B, Yauk Kaw Street, Industrial Zone (1), South Dagon, Yangon",16.8246417,96.2207702,,,,Switch|Choke Coil|Transformer,False,"earch tamura electronic (myanmar) co., ltd"
MM20250879YPD3Z,"Sea Field Industries Co., Ltd","Room-006, Bayintnaung Road, Bayintnaung Tower 1/B, Kamaryut, Yangon",16.8333179,96.1204443,,,,Black Gram,False,"sea field industries co., ltd"
MM20250879YTMAH,"Sunforce International Co., Ltd","Holding No.34, Plot No, 620 Kha, Kwin Thit Kwin, Maekhone Village, Bago., Bago, Bago",17.3220711,96.4663286,,,,Rubber,False,"sunforce international co., ltd"
MM20250879Z3P5R,"Ya Tha Wa Thi Co., Ltd","No.152, Wa-9, 65th Street, Pyikyitakhon Township, Mandalay., Pyikyitakhon, Mandalay",21.9807271,96.108139,,,,Red Tea,False,"ya tha wa thi co., ltd"
MM2025087A0TA44,"May Pyone Khaing Co., Ltd","116, University Yeik Thar Street, Kamaryut, Yangon",16.8224879,96.1310916,,,,Prawn|Fish,False,"may pyone khaing co., ltd"
MM2025087A2NZK5,"Royal Ruby Manufacturing Co., Ltd.","Building(30), Room(101), First Floor, Zagawah Street, Dagon T/S, Yangon",16.8492603,96.2805226,,,,,False,"royal ruby manufacturing co., ltd."
MM2025087A30K0J,Myanmar Luxury Group Company Limited,"No (16/42), Set Hmu Paday Thar Street, Shwe Pyi Thar Industrial Zone (1), Shwe Pyi Thar Township, Yangon.",16.9337149,96.0872415,,,,,False,myanmar luxury group company limited
MM2025087A3DDQG,Nice Fashion Garment Industry Limited,"No (304-B), No (4) Highway Road, Shwe Pyi Thar Industrial Zone (1), Shwe Pyi Thar Township, Yangon.",16.9337149,96.0872415,,,,,False,nice fashion garment industry limited
MM2025087A3P4VM,"KAKADO Myanmar Co., Ltd","282/283, Corner of Min Gyi Mahar Min Khaung Street & U Tayote Street, Shwelinban Industrial Zone, Hlaingtharya, Yangon",16.914015,96.0652719,,,,Kid Wear|Jackets,False,"kakado myanmar co., ltd"
MM2025087A4CGVQ,"Tiger Intermational Trading Co., Ltd","134, Seikkanthar Street, Lower Middle Block, Kyauktada, Yangon",16.7723616,96.1629947,,,,Tamarind|Ginger|Maize|Black Gram|Green Gram,False,"tiger intermational trading co., ltd"
MM2025087A5SKFW,"Pyinsawaddy Seafood Production Co., Ltd","No.10, Rm 003, 3rd Flr, Aye Yeik Mon 2nd St, Ward(3), Hlaing, Yangon",16.8377564,96.121868,,,,Prawn|Fish|Crab,False,"pyinsawaddy seafood production co., ltd"
MM2025087A69JA7,Kumar Int'l Ltd,"561, Rm 401/402, 4th Flr, Merchant Rd., MAC Tower, Kyauktada, Yangon",16.7717342,96.1604247,,,,Black Gram|Green Gram,False,kumar int'l ltd
MM2025087A6DCSM,"Lin Star Co., Ltd","C/24, Aung Thapyay Street, Bayintnaung Warehouse, Mayangone, Yangon",16.7926555,96.1761115,,,,Black Gram|Pigeon Pea|Green Gram,False,"lin star co., ltd"
MM2025087A7PGZ8,"First Rice & Paddy Trading Co., Ltd","122/B, De Pe Yinn Wun Htauk U Myel Street, Insdustrial Zone (2), Hlaingtharya, Yangon",16.8394848,96.2252136,,,,Rice,False,"first rice & paddy trading co., ltd"
MM2025087A89RDJ,Bhome Yaung Chi Company Limited,"Between 48th Street & 49th Street, No.Pha Pha 6 (104/105), Htun Tone Ward, Chan Mya Thar Si Township, Mandalay Region, Myanmar., Chan Mya Thar Si, Mandalay",21.9404277,96.1049958,,,,Rice,False,bhome yaung chi company limited
MM2025087A995E1,"Golden King Dragon Co., Ltd","79, 24th Street, Lower Block, Latha, Yangon",16.7744796,96.1526407,,,,Iron Scrap,False,"golden king dragon co., ltd"
MM2025087AA8W8J,"Win Plus Co., Ltd","D/50, Aye Thar Yar Street, FMI City, Hlaingtharya, Yangon",16.8649487,96.0851307,,,,Cowhide|Frozen Beef|Cow,False,"win plus co., ltd"
MM2025087AA9FSQ,M.T.H Garment Factory,"79 St, Between 10 and 11 Road, Aung Myay Thar Zan Tsp, Mandalay",22.000769,96.072764,,,,,False,m.t.h garment factory
MM2025087AAC0K5,"Nature Timber Trading Co., Ltd","68, 5th Floor, U Wisara Road, Olympic Hotel, National Swimming Pool Compound, U Wisara Ward, Dagon, Yangon",16.7836577,96.1513586,,,,sawed wood|Plywood|Veneers,False,"nature timber trading co., ltd"
MM2025087AAQMM5,Cherry Thin Garment,"163, Myin Wun U Aung Thu Street, Zone (2), Hlaingtharya, Yangon",16.8488631,96.0774712,,,,Crewel-work|Sport Wear|T shirt,False,cherry thin garment
MM2025087AC2JA6,Green Land Agriculture Co.operative Society Ltd.,"Sae Myaung Road, Thonze, Tharyarwady T/S, Bago., Tharyarwady, Bago",17.6278062,95.7872314,,,,Rice,False,green land agriculture co.operative society ltd.
MM2025087ACBWCV,CU Myanmar (Private) Limited.,"Room No(510), 5th Floor, Ga Mone Pwint mall, Insein Road, Kamaryut",16.8329399,96.1296754,,,,,False,cu myanmar (private) limited.
MM2025087ACZCZJ,Garo Sero The Best of World Window Covering Company (Kones),"512/B, Waizayantar Road, Ward (4), South Dagon, Yangon",16.8704983,96.2429045,,,,Blinds,False,garo sero the best of world window covering company (kones)
MM2025087ADW5ER,"Sun Myanmar Int'l Impex Co., Ltd","Room-504/B, MAC Tower 2, Ahnawrahta Road, Corner of Wardan Road & Bogyoke Road, Lanmadaw, Yangon",16.7796864,96.1393775,,,,Lead|Sea Weed,False,"sun myanmar int'l impex co., ltd"
MM2025087AEN3SV,"War Soo Oo Co., Ltd","6, Saka Wah Street, 4th Ward, Aye Yeik Mon Housing, Hlaing, Yangon",16.8379817,96.1199262,,,,Black Gram|Pigeon Pea,False,"war soo oo co., ltd"
MM2025087AFKY62,"Kan Kaw Thar Co., Ltd","A/109, Gant Gaw Street (1), Ward (1), Mayangone, Yangon",16.8139886,96.1289511,,,,Black Gram|Mangetout|Black Eye Bean,False,"kan kaw thar co., ltd"
MM2025087AHJTHA,"Shwe Myanmar Export & Import Co., Ltd","13/A, 88th Street, Kan Daw Kalay (West) Ward, Mingalar Taungnyunt, Yangon",16.7878863,96.1633811,,,,Beans|Onions and Garlics|Fish|Pulses,False,"shwe myanmar export & import co., ltd"
